agent_id,reputation_share,optimization_weight,contribution_share,surplus_share,bid,payment,seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count
15,3.697449648706734e-05,0.21885662006761547,0.5091969297793153,0.305532947666184,1.06,2.2515784958981175,0,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
1,0.14984511474643689,0.19461181823453363,0.09906571272861965,0.11937747353574654,1.22,1.6855721467894114,0,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
2,0.4737265966771876,0.1938259590803027,0.09361933502743337,0.24566223968733505,1.3800000000000001,2.3380827347806066,0,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
3,0.231964695539853,0.1928854951663302,0.06450851319277785,0.13149098613160792,1.1400000000000001,1.652814845913271,0,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
4,0.14442661854003544,0.199820107451218,0.23360950927185392,0.1979363529791265,1.3,2.0719517766185933,0,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
15,1.8712935268155107e-05,0.18167813411465344,0.39719102875385864,0.23832210242642243,1.06,1.9894561994630475,1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
1,0.03626475100456905,0.1359503016969348,0.02986030691008827,0.03242208454788058,1.22,1.3464461297367343,1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
2,0.18851922852153685,0.14330316615341054,0.02207477873608174,0.0886525586502638,1.3800000000000001,1.7257449787360288,1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
3,0.5790433706179482,0.16351966314369473,0.11195115882088542,0.29878804353971056,1.1400000000000001,2.305273369804871,1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
4,0.19615393692067778,0.3755487348913065,0.438922726779086,0.34181521083572275,1.3,2.6330793222593183,1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
2,0.4936715298710178,0.41061784734679924,0.860864701398792,0.7139874327876823,1.3800000000000001,6.720625997251863,3,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
3,0.5063284701289821,0.1670415706476202,0.139135298601208,0.28601256721231766,1.1400000000000001,3.279374002748136,3,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
15,8.44666994300685e-05,0.20783895517252754,0.3210463120909734,0.19266157393435607,1.06,2.2814743787438174,4,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
1,0.4033284957408317,0.2098692067478239,0.308652352641241,0.3465228098810773,1.22,3.4169546146460297,4,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
2,0.5965870375597382,0.19532325462726124,0.3703013352677857,0.4608156161845667,1.3800000000000001,4.3015710066101525,4,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
15,1.7531970869868338e-05,0.15100000000000002,0.008915295660696805,0.00535619018476603,1.06,1.0808891417205875,6,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
1,0.06596544496746644,0.15100000000000002,0.06541545082565038,0.0656354484823768,1.22,1.4759782490812694,6,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
2,0.2104490459798888,0.15100000000000002,0.033387148803640944,0.1042119076741401,1.3800000000000001,1.7864264399291465,6,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
3,0.4360783805935065,0.396,0.6415389740865108,0.5593547366893091,1.1400000000000001,3.3214834730883056,6,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
4,0.2874895964882684,0.15100000000000002,0.25074313062350106,0.265441716969408,1.3,2.335222696180691,6,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
15,5.1997864188056995e-05,0.20380061119968904,0.27526845987755766,0.1651818750722098,1.06,1.704209312781618,7,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
1,0.1921260360658335,0.20252639588712446,0.25407891902396496,0.22929776584071238,1.22,2.114261286778778,7,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
2,0.177482230602197,0.198302688780124,0.16654955552551506,0.17092262555618784,1.3800000000000001,2.0465982396691325,7,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
3,0.34317242462192676,0.19766546887176664,0.15111887279441177,0.22794029352541778,1.1400000000000001,2.0289671447491293,7,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
4,0.2871673108458547,0.19770483526129587,0.15298419277855052,0.2066574400054722,1.3,2.1059640160213418,7,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
15,1.1650676905008064e-05,0.19751428545746516,0.16802972114776862,0.10082249295942317,1.06,1.4532077225417503,8,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
1,0.5648165438065023,0.19129632333607477,0.04123236180599618,0.25066603460619863,1.22,2.1975975349641743,8,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
2,0.1102554407322739,0.20399905029064258,0.009972412371168096,0.05008562371561042,1.3800000000000001,1.5753339324908806,8,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
3,0.2866941924525916,0.20589549708275864,0.47324765532187146,0.3986262701741595,1.1400000000000001,2.694642453679222,8,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
4,0.03822217233172724,0.20129484383305887,0.30751784935319554,0.19979957854460823,1.3,2.079218356323972,8,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
2,1.0,0.10761934943617703,1.0,1.0,1.3800000000000001,10.0,10,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
15,2.3715650421973248e-05,0.13419789072560576,0.016353126269147075,0.009821362021657034,1.06,1.0983033118844625,12,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
1,0.6520047603629564,0.13355276718078113,0.01937584175516339,0.27242740919828057,1.22,2.282466895873294,12,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
2,0.048802997178967696,0.13413271685540715,0.011743709647138436,0.026567424659870144,1.3800000000000001,1.4836129561734936,12,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
3,0.16071962719525115,0.2235944031641247,0.6515326961827733,0.45520746858776445,1.1400000000000001,2.9153091274922813,12,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
4,0.1384488996124028,0.37452222207408126,0.30099462614577777,0.23597633553242778,1.3,2.220307708576468,12,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
15,3.0459045455353234e-05,0.20513933713050117,0.3079223980548136,0.18476562245107028,1.06,2.0207812367455653,13,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
1,0.24466942760243873,0.20619424813658863,0.0069354534558993125,0.10202904311451508,1.22,1.7505510241954783,13,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
2,0.4931882402221446,0.20790075256474344,0.3253673136705126,0.39249568429116544,1.3800000000000001,3.4209775583140605,13,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
3,0.2621118731299613,0.19056566216816678,0.35977483481877454,0.32070965014324926,1.1400000000000001,2.807690180744896,13,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
15,4.7605674425288e-05,0.15100000000000002,0.36104174154959107,0.21664408719952474,1.06,2.1692177264615666,14,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
2,0.11845078024728416,0.15100000000000002,0.4474619792711075,0.31585749966157817,1.3800000000000001,2.9971903982672803,14,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
3,0.6332906128281596,0.15100000000000002,0.13924329899669657,0.3368622245292818,1.1400000000000001,2.8647345895899226,14,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
4,0.24821100125013087,0.396,0.05225298018260491,0.1306361886096153,1.3,1.96885728568123,14,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
15,1.6393653359256187e-05,0.04152976913118831,0.03560028886944383,0.02136673078301,1.06,1.143330250053739,15,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
1,0.37029495637411625,0.4589087532178092,0.3910952564858202,0.3827751364411386,1.22,2.7128230321204403,15,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
2,0.09661245520439424,0.049892080689424446,0.047780181750139275,0.06731309113184127,1.3800000000000001,1.6425210554141811,15,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
3,0.43423056371511676,0.4014868255042573,0.3279905699390023,0.3704865674494481,1.1400000000000001,2.5848976130528474,15,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
4,0.09884563105301342,0.04818257145732075,0.1975337029555944,0.15805847419456198,1.3,1.9164280493587917,15,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1
